AñoMes,Aerolinea,Codigo_IATA,Tipo,Región,Tipo_Operacion,Categoria_Precios,Terminal,Area_Terminal,Cantidad_Pasajeros,Pasajeros_Atrasados_Perdida_Conexion,Vuelos_Atrasados_Aeropuerto
201902,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,388088,85379-47812,431
201902,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,387272,89073-50772,594
201902,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6159,554-288,2
201902,United Airlines,UA,International,Asia,Deplaned,Other,International,G,59088,15954-4786,100
201902,United Airlines,UA,International,Asia,Enplaned,Other,International,G,59527,13096-3536,92
201902,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,1096,285-103,2
201902,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,9644,1254-665,6
201902,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7273,1164-605,4
201902,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,294,68-28,0
201902,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,11523,2420-992,16
201902,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,11536,1615-743,9
201902,United Airlines,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,293,79-28,0
201902,United Airlines,UA,International,Europe,Deplaned,Other,International,G,17676,2121-1039,8
201902,United Airlines,UA,International,Europe,Enplaned,Other,International,G,18435,2765-1631,11
201902,United Airlines,UA,International,Europe,Thru / Transit,Other,International,G,160,43-10,0
201902,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,19966,5590-2683,19
201902,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,20952,3981-2190,32
201902,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,12,2-1,0
201902,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,158867,23830-7387,86
201902,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,163834,19660-6291,83
201902,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,6305,946-530,3
201902,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,6963,1532-812,5
201902,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9245,1479-592,5
201902,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8909,2138-556,8
201903,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2894,637-325,5
201903,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2815,704-183,4
201903,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,8425,1011-303,3
201903,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,8809,1233-617,8
201903,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,10297,1750-805,6
201903,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,10765,1830-1061,7
201903,Air China,CA,International,Asia,Deplaned,Other,International,G,7078,1770-761,8
201903,Air China,CA,International,Asia,Enplaned,Other,International,G,6633,597-137,4
201903,Air France,AF,International,Europe,Deplaned,Other,International,A,10449,940-564,4
201903,Air France,AF,International,Europe,Enplaned,Other,International,A,10703,2248-697,13
201903,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7350,2058-1214,14
201903,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5105,664-365,3
201903,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,14844,1930-1158,10
201903,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,14819,3853-1734,15
201903,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,33507,5696-1253,43
201903,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,33706,3708-2188,29
201903,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6503,1756-773,8
201903,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,6112,856-274,5
201903,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6833,957-412,4
201903,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6260,876-201,7
201903,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,136355,12272-6504,43
201903,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,131745,36889-13649,139
201903,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7828,1018-265,4
201903,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7310,1754-1105,11
201903,British Airways,BA,International,Europe,Deplaned,Other,International,A,17755,4794-1438,33
201903,British Airways,BA,International,Europe,Enplaned,Other,International,A,18074,1988-676,10
201903,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21118,5068-2635,23
201903,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19307,5020-2761,26
201903,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9981,2196-1318,8
201903,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8140,2035-468,12
201903,Continental Airlines,CO,Domestic,US,Deplaned,Other,Terminal 3,F,115755,13891-7779,77
201903,Continental Airlines,CO,Domestic,US,Enplaned,Other,Terminal 3,F,116676,15168-6371,67
201903,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,106983,26746-9094,99
201903,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,108382,23844-10253,175
201903,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3652,913-411,3
201903,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3049,793-182,4
201903,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,11052,2210-619,8
201903,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,10092,2422-1211,10
201903,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,9612,1538-877,11
201903,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,7745,1781-623,6
201903,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18647,4475-1790,16
201903,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,18092,3799-950,15
201903,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8109,1703-749,9
201903,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,7634,2061-866,10
201903,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5437,707-389,3
201903,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6291,1636-491,12
201903,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5509,1212-533,8
201903,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4446,711-434,3
201903,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,43199,6912-4562,28
201903,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,43322,10397-4887,76
201903,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,11011,2973-1070,14
201903,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,10790,2158-950,15
201903,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6358,572-229,3
201903,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5517,993-556,4
201903,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2669,667-147,4
201903,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2210,398-207,2
201903,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,22468,5842-1402,22
201903,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,20984,2098-1364,9
201903,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11930,1670-701,7
201903,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10394,1767-777,12
201903,Servisair,,Domestic,US,Enplaned,Low Fare,International,G,171,32-19,0
201903,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14765,2805-589,14
201903,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13098,2882-980,12
201903,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,23496,2115-1036,8
201903,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,22791,2051-1169,8
201903,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,142310,34154-13320,185
201903,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,142172,14217-2986,63
201903,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1184,296-121,2
201903,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,9638,2506-526,10
201903,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,11790,1061-488,6
201903,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,124912,28730-14940,114
201903,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,122846,13513-8648,81
201903,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,127,25-12,0
201903,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,2672,401-132,2
201903,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3011,512-108,2
201903,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6222,1058-709,4
201903,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6089,792-483,4
201903,Swissport USA,,International,Europe,Deplaned,Other,International,A,167,47-19,0
201903,Swissport USA,,International,Europe,Enplaned,Other,International,A,183,48-27,0
201903,Swissport USA,,International,Europe,Thru / Transit,Other,International,A,93,15-4,0
201903,TACA,TA,International,Central America,Deplaned,Other,International,A,4938,839-461,3
201903,TACA,TA,International,Central America,Enplaned,Other,International,A,4525,1267-659,5
201903,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,57109,7995-4637,27
201903,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,55895,13974-6428,78
201903,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,39228,8630-5782,31
201903,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,42598,7668-3681,33
201903,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,18347,3486-1081,25
201903,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,18532,5189-1972,25
201903,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,205,39-18,0
201903,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,348591,76690-36811,350
201903,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,352098,77462-29436,275
201903,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,3909,430-172,2
201903,United Airlines,UA,International,Asia,Deplaned,Other,International,G,71406,17137-6512,123
201903,United Airlines,UA,International,Asia,Enplaned,Other,International,G,61382,10435-3235,78
201903,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,616,123-79,1
201903,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,9180,2020-970,8
201903,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7572,984-443,5
201903,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,589,106-25,0
201903,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,10687,2672-1790,18
201903,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,11327,2265-1336,9
201903,United Airlines,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,78,19-6,0
201903,United Airlines,UA,International,Europe,Deplaned,Other,International,G,26203,5503-3577,31
201903,United Airlines,UA,International,Europe,Enplaned,Other,International,G,28081,5335-1387,29
201903,United Airlines,UA,International,Europe,Thru / Transit,Other,International,G,849,229-85,1
201903,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,23013,5293-2488,44
201903,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,18117,2899-580,16
201903,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,157478,25196-11338,105
201903,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,158587,33303-14986,201
201903,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,7067,636-299,2
201903,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,6244,1499-405,7
201903,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9839,1771-726,11
201903,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10709,1071-418,6
201903,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,293,53-11,0
201903,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,443,80-38,0
201904,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2982,298-143,2
201904,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2973,654-222,3
201904,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,1816,490-137,3
201904,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,1718,481-197,2
201904,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,12726,1654-959,8
201904,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,13668,2870-1320,14
201904,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,11747,1997-1318,8
201904,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,12617,2397-1222,9
201904,Air China,CA,International,Asia,Deplaned,Other,International,G,7353,735-441,6
201904,Air China,CA,International,Asia,Enplaned,Other,International,G,7713,771-463,5
201904,Air France,AF,International,Europe,Deplaned,Other,International,A,14156,2690-1775,9
201904,Air France,AF,International,Europe,Enplaned,Other,International,A,16144,2260-1130,11
201904,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Low Fare,International,G,7131,1070-353,4
201904,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Low Fare,International,G,57,14-5,0
201904,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5501,605-399,3
201904,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,18793,4134-2439,23
201904,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18927,4732-1088,32
201904,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,33449,4014-1405,28
201904,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,34438,6543-1505,44
201904,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5679,795-310,4
201904,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5533,941-367,4
201904,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6812,954-544,4
201904,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7537,1734-1040,10
201904,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,143443,32992-14187,172
201904,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,139477,15342-6904,128
201904,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8557,2396-1030,16
201904,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8098,1620-761,9
201904,British Airways,BA,International,Europe,Deplaned,Other,International,A,18722,3932-2045,13
201904,British Airways,BA,International,Europe,Enplaned,Other,International,A,19024,2473-495,10
201904,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21197,2332-1026,14
201904,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,21763,1959-509,11
201904,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9354,2526-682,9
201904,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10816,1622-779,6
201904,Continental Airlines,CO,Domestic,US,Deplaned,Other,Terminal 3,F,133519,14687-4994,61
201904,Continental Airlines,CO,Domestic,US,Enplaned,Other,Terminal 3,F,137045,20557-11717,119
201904,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,111623,29022-8416,181
201904,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,113207,18113-6340,128
201904,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,5578,1227-650,9
201904,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5533,664-153,4
201904,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,12236,2447-1175,16
201904,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13525,2570-1491,12
201904,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,9685,2518-1511,11
201904,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,9308,2327-1466,8
